Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:09:44,Total de registros:227,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFITE,NUPROMOCAO,NUMBER,,,"22,00","10,00","0,00",Y,89,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PERCDESCPROM,FLOAT,,,"22,00","126,00",,Y,90,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRPTOPUREZA,FLOAT,,,"22,00","126,00",,Y,91,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODANTECIPST,VARCHAR2,,,"1,00",,,Y,92,,,"1,00",4E,4E,"0,00","137.210,00","1,00",30/10/2025 05:24,"17.505,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,NUMPEDIDO,NUMBER,,,"22,00","10,00","0,00",Y,93,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,SEQPEDIDO,NUMBER,,,"22,00","5,00","0,00",Y,94,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CSOSN,NUMBER,,,"22,00","5,00","0,00",Y,95,,,"1,00",80,80,"1,00","304.010,00","1,00",30/10/2025 05:24,"963,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,NUMPEDIDO2,VARCHAR2,,,"15,00",,,Y,96,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,SEQPEDIDO2,VARCHAR2,,,"6,00",,,Y,97,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,6,YES,NO,"0,00","6,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,STATUSLOTE,VARCHAR2,,,"1,00",,,Y,98,,,"4,00",4E,52,"0,00","28.010,00","4,00",30/10/2025 05:24,"28.425,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,QTDVOL,NUMBER,,,"22,00","10,00","0,00",Y,99,,,"1,00",C102,C102,"0,00","234.910,00","1,00",30/10/2025 05:24,"7.735,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,SERIEINICIAL,VARCHAR2,,,"30,00",,,Y,100,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,SERIEFINAL,VARCHAR2,,,"30,00",,,Y,101,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,DTINICIO,DATE,,,"7,00",,,Y,102,,,"90,00",787B081E010101,787C0C0A010101,"0,01","313.550,00","1,00",30/10/2025 05:24,"9,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,HRINICIO,NUMBER,,,"22,00","10,00","0,00",Y,103,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,HRFIM,NUMBER,,,"22,00","10,00","0,00",Y,104,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRUNITDOLAR,FLOAT,,,"22,00","126,00",,Y,105,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PESO,FLOAT,,,"22,00","126,00",,Y,106,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,MD5PAF,VARCHAR2,,,"32,00",,,Y,107,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,32,YES,NO,"0,00","32,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,BASEISS,FLOAT,,,"22,00","126,00",,Y,108,,,"1,00",80,80,"1,00","296.930,00","1,00",30/10/2025 05:24,"1.671,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRISS,FLOAT,,,"22,00","126,00",,Y,109,,,"1,00",80,80,"1,00","296.930,00","1,00",30/10/2025 05:24,"1.671,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODTPA,NUMBER,,,"22,00","10,00","0,00",Y,110,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRTROCA,FLOAT,,,"22,00","126,00",,Y,111,,,"1,00",80,80,"0,00","221.260,00","1,00",30/10/2025 05:24,"9.100,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VARIACAOFCP,NUMBER,,,"22,00","5,00","0,00",Y,112,,,"8,00",80,C108,"0,00","243.480,00","8,00",30/10/2025 05:24,"6.878,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,DTFIM,DATE,,,"7,00",,,Y,113,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,TEMPOGASTO,NUMBER,,,"22,00","10,00","0,00",Y,114,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,DESVIOPADRAO,FLOAT,,,"22,00","126,00",,Y,115,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PERCTROCA,NUMBER,,,"22,00","18,00","4,00",Y,116,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PERCDESCDIGITADO,FLOAT,,,"22,00","126,00",,Y,117,,,"1,00",80,80,"0,00","285.000,00","1,00",30/10/2025 05:24,"2.726,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,PERCDESCTGFDES,FLOAT,,,"22,00","126,00",,Y,118,,,"1,00",80,80,"0,00","282.550,00","1,00",30/10/2025 05:24,"2.971,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,SEQUENCIAFISCAL,NUMBER,,,"22,00","5,00","0,00",Y,119,,,"68,00",C102,C150,"0,00","244.030,00","68,00",30/10/2025 05:24,"6.823,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VLRDESCDIGITADO,FLOAT,,,"22,00","126,00",,Y,120,,,"1,00",80,80,"0,00","284.770,00","1,00",30/10/2025 05:24,"2.749,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,PERCVC,FLOAT,,,"22,00","126,00",,Y,121,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODMOTDESONERAICMS,NUMBER,,,"22,00","5,00","0,00",Y,122,,,"3,00",C104,C10A,"0,00","251.760,00","3,00",30/10/2025 05:24,"6.050,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,CODETAPA,NUMBER,,,"22,00","10,00","0,00",Y,123,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VARIACAO,NUMBER,,,"22,00","5,00","0,00",Y,124,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ATUALESTINDIVIDUAL,CHAR,,,"1,00",,,Y,125,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,VLRSTEXTRANOTA,FLOAT,,,"22,00","126,00",,Y,126,,,"1,00",80,80,"0,00","29.450,00","1,00",30/10/2025 05:24,"28.281,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,ULOCETPAESTIND,CHAR,,,"1,00",,,Y,127,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,CODLOCALTERC,NUMBER,,,"22,00","10,00","0,00",Y,128,,,"1,00",80,80,"1,00","313.550,00","1,00",30/10/2025 05:24,"9,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ORIGPROD,VARCHAR2,,,"1,00",,,Y,129,,,"4,00",30,38,"0,00","10,00","4,00",30/10/2025 05:24,"31.225,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,PERCDESCBASE,FLOAT,,,"22,00","126,00",,Y,130,,,"2,00",80,80,"0,50","313.590,00","1,00",30/10/2025 05:24,"5,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,NRSERIERESERVA,VARCHAR2,,,"60,00",,,Y,131,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,VLRUNITLOC,FLOAT,,,"22,00","126,00",,Y,132,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRICMSANT,FLOAT,,,"22,00","126,00",,Y,133,,,"129,00",80,C2190F3C,"0,00","284.490,00","128,00",30/10/2025 05:24,"2.777,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,BASESUBSTITANT,FLOAT,,,"22,00","126,00",,Y,134,,,"187,00",80,C30A61304F,"0,00","284.510,00","186,00",30/10/2025 05:24,"2.775,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VLRSUBSTANT,FLOAT,,,"22,00","126,00",,Y,135,,,"149,00",80,C302381664,"0,00","284.510,00","148,00",30/10/2025 05:24,"2.775,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,NUMEROOS,NUMBER,,,"22,00","10,00","0,00",Y,136,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CANCELADO,CHAR,,,"1,00",,,Y,137,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,GRUPOFAT,NUMBER,,,"22,00","5,00","0,00",Y,138,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,NUMCONTRATO,NUMBER,,,"22,00","10,00","0,00",Y,139,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,IDALIQICMS,NUMBER,,,"22,00","10,00","0,00",Y,140,,,"196,00",80,C2234F,"0,00","79.300,00","196,00",30/10/2025 05:24,"23.296,00",,,YES,NO,"4,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VLRUNITMOE,FLOAT,,,"22,00","126,00",,N,141,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:24,"31.226,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VLRDESCMOE,FLOAT,,,"22,00","126,00",,N,142,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:24,"31.226,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,VLRTOTMOE,FLOAT,,,"22,00","126,00",,N,143,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:24,"31.226,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,CODVOLPARC,VARCHAR2,,,"6,00",,,Y,144,,,"10,00",4B47,4B47,"0,10","313.630,00","1,00",30/10/2025 05:24,"1,00",CHAR_CS,6,YES,NO,"2,00","6,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,CODENQIPI,NUMBER,,,"22,00","5,00","0,00",Y,145,,,"3,00",80,C20A64,"0,33","304.840,00","1,00",30/10/2025 05:24,"880,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODESPECST,NUMBER,,,"22,00","10,00","0,00",Y,146,,,"3,00",C4020112,C4020131,"0,33","313.610,00","1,00",30/10/2025 05:24,"3,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRDESCRAT,FLOAT,,,"22,00","126,00",,Y,147,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,NUFOP,NUMBER,,,"22,00","5,00","0,00",Y,148,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,BASESUBSTITUNITORIG,FLOAT,,,"22,00","126,00",,Y,149,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRSUBSTUNITORIG,FLOAT,,,"22,00","126,00",,Y,150,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,GERAPRODUCAO,CHAR,,,"1,00",,,N,151,"4,00",'S',"1,00",53,53,"0,00","0,00","1,00",30/10/2025 05:24,"31.226,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,CODAGREGACAO,VARCHAR2,,,"20,00",,,Y,152,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,20,YES,NO,"0,00","20,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,INDESCALA,CHAR,,,"1,00",,,Y,153,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,CNPJFABRICANTE,VARCHAR2,,,"14,00",,,Y,154,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,14,YES,NO,"0,00","14,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,BASESTFCPINTANT,FLOAT,,,"22,00","126,00",,Y,155,,,"9,00",80,C13B3F,"0,11","298.450,00","1,00",30/10/2025 05:24,"1.519,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRSTFCPINTANT,FLOAT,,,"22,00","126,00",,Y,156,,,"8,00",80,C10212,"0,13","298.450,00","1,00",30/10/2025 05:24,"1.519,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PERCSTFCPINTANT,FLOAT,,,"22,00","126,00",,Y,157,,,"2,00",80,C103,"0,50","304.980,00","1,00",30/10/2025 05:24,"866,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODBENEFNAUF,VARCHAR2,,,"10,00",,,Y,158,,,"8,00",3330,53454D204342454E4546,"0,00","282.810,00","8,00",30/10/2025 05:24,"2.945,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,PERCDESCFORNECEDOR,FLOAT,,,"22,00","126,00",,Y,159,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ORIGEMBUSCA,VARCHAR2,,,"18,00",,,Y,160,,,"1,00",47,47,"1,00","307.460,00","1,00",30/10/2025 05:24,"618,00",CHAR_CS,18,YES,NO,"2,00","18,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,PRODUTOPESQUISADO,NUMBER,,,"22,00","10,00","0,00",Y,161,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ALIQSTEXTRANOTA,FLOAT,,,"22,00","126,00",,Y,162,,,"1,00",80,80,"0,00","29.450,00","1,00",30/10/2025 05:24,"28.281,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,BASESTEXTRANOTA,FLOAT,,,"22,00","126,00",,Y,163,,,"1,00",80,80,"0,00","29.450,00","1,00",30/10/2025 05:24,"28.281,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,QTDTRIBEXPORT,FLOAT,,,"22,00","126,00",,Y,164,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,CODPROINFO,VARCHAR2,,,"32,00",,,Y,165,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,32,YES,NO,"0,00","32,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,ALIQSTFCPSTANT,FLOAT,,,"22,00","126,00",,Y,166,,,"8,00",80,C118,"0,13","304.610,00","1,00",30/10/2025 05:24,"903,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRVENDAPROMO,FLOAT,,,"22,00","126,00",,Y,167,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRREPREDSEMDESC,FLOAT,,,"22,00","126,00",,Y,168,,,"838,00",80,C307571132,"0,00","132.090,00","254,00",30/10/2025 05:24,"18.017,00",,,YES,NO,"2,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFITE,CODDOCARRECAD,NUMBER,,,"22,00","5,00","0,00",Y,169,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,NUMDOCARRECAD,VARCHAR2,,,"30,00",,,Y,170,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,VLRICMSDIFERIDO,FLOAT,,,"22,00","126,00",,Y,171,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,TIPOSEPARACAO,VARCHAR2,,,"1,00",,,Y,172,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,BASECALCSTEXTRANOTA,FLOAT,,,"22,00","126,00",,Y,173,,,"1,00",80,80,"0,00","136.950,00","1,00",30/10/2025 05:24,"17.531,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,REDBASEST,FLOAT,,,"22,00","126,00",,Y,174,,,"1,00",80,80,"0,00","136.950,00","1,00",30/10/2025 05:24,"17.531,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,MARGLUCRO,FLOAT,,,"22,00","126,00",,Y,175,,,"1,00",80,80,"0,00","136.950,00","1,00",30/10/2025 05:24,"17.531,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFITE,PERCREDVLRIPI,FLOAT,,,"22,00","126,00",,Y,176,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,IDALIQICMSDIFICMS,NUMBER,,,"22,00","10,00","0,00",Y,177,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,TIPENTREGA,VARCHAR2,,,"1,00",,,Y,178,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFITE,ALIQFETHAB,FLOAT,,,"22,00","126,00",,Y,179,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRFETHAB,FLOAT,,,"22,00","126,00",,Y,180,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,IDALIQICMSAT,NUMBER,,,"22,00","10,00","0,00",Y,181,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,BASEICMSAT,FLOAT,,,"22,00","126,00",,Y,182,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ALIQICMSAT,FLOAT,,,"22,00","126,00",,Y,183,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ALIQINTERICMSAT,FLOAT,,,"22,00","126,00",,Y,184,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRICMSAT,FLOAT,,,"22,00","126,00",,Y,185,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,IDDESCPARCERIA,NUMBER,,,"22,00","19,00","0,00",Y,186,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRDESCPARCERIA,NUMBER,,,"22,00","18,00","4,00",Y,187,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,PERCUSAQUDECPE,FLOAT,,,"22,00","126,00",,Y,188,,,"1,00",80,80,"1,00","306.110,00","1,00",30/10/2025 05:24,"753,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRCUSAQUDECPE,FLOAT,,,"22,00","126,00",,Y,189,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,BASEICMSSTFRETE,FLOAT,,,"22,00","126,00",,Y,190,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,ICMSSTFRETE,FLOAT,,,"22,00","126,00",,Y,191,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFITE,VLRREPREDST,FLOAT,,,"22,00","126,00",,Y,192,,,"0,00",,,"0,00","313.640,00","0,00",30/10/2025 05:24,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
